,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
201665,2026978052,"I'm Margaret Thatcher, I Is!",Comedy,Theater,USD,2017-05-14,800.0,2017-04-14 19:46:36,800.0,successful,16,US,0.0,800.0,800.0
44413,1225637896,Authentic Melodies,Hip-Hop,Music,USD,2016-10-12,10000.0,2016-09-15 13:43:50,1.0,failed,1,US,0.0,1.0,10000.0
301063,602932595,HELLAS: Action Deck pt2,Tabletop Games,Games,USD,2011-07-31,1200.0,2011-07-20 02:44:20,1815.0,successful,44,US,1815.0,1815.0,1200.0
274788,468249258,GoGirls BrewBox: Gift Boxes for a Cause,Small Batch,Food,USD,2016-04-30,2000.0,2016-04-05 21:53:59,2404.0,successful,34,US,2404.0,2404.0,2000.0
320625,702816483,Dirty Mojo: Helmet T-Shirt,Apparel,Fashion,GBP,2014-09-28,500.0,2014-08-29 14:14:33,165.0,failed,9,GB,273.79,265.09,803.32
9176,1046347838,Slander Free Website AACR.ME Abolish Abortions Carter Busted,Journalism,Journalism,USD,2015-12-30,1000.0,2015-11-30 19:14:56,0.0,canceled,0,US,0.0,0.0,1000.0
51944,1264368161,"Health, Beauty and Wellness Expo 2016",Art,Art,USD,2016-03-10,5000.0,2016-01-25 18:14:12,1.0,failed,1,US,1.0,1.0,5000.0
54162,1275648200,Don't leave us out in the cold!,Dance,Dance,USD,2011-11-28,5000.0,2011-10-29 06:29:52,5503.0,successful,63,US,5503.0,5503.0,5000.0
110963,1563802752,"""The Squad"", Directed by Robyn Griggs",Shorts,Film & Video,USD,2010-05-30,6500.0,2010-03-09 15:58:20,15429.5,successful,218,US,15429.5,15429.5,6500.0
239344,287080780,"Wake Up, We're Here - The Great American Misadventure",Art Books,Publishing,USD,2012-11-08,4000.0,2012-10-08 21:27:40,8421.24,successful,131,US,8421.24,8421.24,4000.0
342505,814649255,Mini D20 DIce Earrings In Christmas & Hanukkah Colors!,Tabletop Games,Games,USD,2017-11-23,800.0,2017-11-08 21:35:48,2105.0,successful,133,US,829.0,2105.0,800.0
351995,863218540,Trinity Worship CD,Music,Music,USD,2015-10-17,18500.0,2015-09-23 23:04:17,17331.0,failed,238,US,17331.0,17331.0,18500.0
318175,690658341,Darklands: Monstrous Mounts,Tabletop Games,Games,GBP,2014-07-14,5000.0,2014-07-01 17:57:45,30837.0,successful,258,GB,52505.22,52690.3,8543.36
355067,878747371,NYChefs RAW,Documentary,Film & Video,USD,2012-02-05,12000.0,2011-12-07 03:55:39,525.0,failed,11,US,525.0,525.0,12000.0
313467,666567657,The Feeling Skin - The first smart battery case for iPhone,Hardware,Technology,USD,2014-06-01,40000.0,2014-04-02 15:02:36,38103.99,canceled,184,US,38103.99,38103.99,40000.0
246612,324158318,"Gitarrensofa® Premium wooden Guitar, Cello & Violin stands",Woodworking,Crafts,EUR,2016-08-23,10000.0,2016-07-14 16:32:14,417.0,canceled,4,DE,461.41,470.79,11289.99
265724,421792691,Rick and Morty Inspired Enamel Pins by Piniverse,Art,Art,DKK,2017-10-08,2200.0,2017-09-08 15:15:10,0.0,canceled,0,DK,0.0,0.0,349.03
67280,1342406545,Paint Pots and Coffee Cups: an illustrated guide,Art Books,Publishing,GBP,2016-04-15,960.0,2016-03-15 09:44:11,1165.0,successful,48,GB,1675.74,1652.01,1361.32
36349,1184445308,"While Waiting-for-Godot, the Webseries, Season 2",Webseries,Film & Video,USD,2013-09-14,3000.0,2013-08-15 19:54:36,3015.0,successful,10,US,3015.0,3015.0,3000.0
192976,1981981440,Dystopia Rising Graphic Novel - Grave Days,Graphic Novels,Comics,USD,2017-11-08,6000.0,2017-10-09 18:55:15,11170.0,successful,201,US,3855.0,11170.0,6000.0
371565,963378232,SOLO - The Ultimate Work-Life Travel Bag Suitcase Backpack,Product Design,Design,CAD,2015-05-13,25000.0,2015-04-16 04:19:19,31476.0,successful,182,CA,25017.9,26149.37,20769.29
191815,1975969041,Bringing Back The World's First Basketball Sneaker,Footwear,Fashion,USD,2017-10-18,12000.0,2017-09-06 16:09:22,14846.0,successful,126,US,5400.0,14846.0,12000.0
357342,890380573,Sictitious - A Novel Word Game,Tabletop Games,Games,USD,2015-12-19,10000.0,2015-11-19 20:04:25,10154.0,successful,73,US,10154.0,10154.0,10000.0
313232,665412818,Awesome glasses for awesome people.,Product Design,Design,USD,2011-09-01,2500.0,2011-08-02 05:13:47,2541.0,successful,40,US,2541.0,2541.0,2500.0
295027,571764189,INSIGNIA (Canceled),Comics,Comics,USD,2013-08-08,12500.0,2013-07-09 01:04:34,1.0,canceled,1,US,1.0,1.0,12500.0
48031,1244882553,CATION. The Perfect Modular Cat Home,Product Design,Design,USD,2017-10-07,35000.0,2017-08-23 00:45:49,1408.0,failed,11,US,95.0,1408.0,35000.0
276510,476746695,BYU-I League of Legends Club,Games,Games,USD,2016-05-17,5000.0,2016-03-18 05:04:32,0.0,failed,0,US,0.0,0.0,5000.0
106198,1539708752,We Grew Up Here,Narrative Film,Film & Video,USD,2012-05-03,15000.0,2012-04-03 14:59:32,15053.09,successful,165,US,15053.09,15053.09,15000.0
30403,1154460719,Epic Mysteries - Bigfoot,Television,Film & Video,USD,2015-03-19,6000.0,2015-02-16 18:09:47,6061.0,successful,61,US,6061.0,6061.0,6000.0
58389,1296982925,Doug Fir and the Ill Billies Variety Show,Experimental,Film & Video,USD,2015-06-05,2000.0,2015-05-06 00:52:02,2000.0,successful,28,US,2000.0,2000.0,2000.0
359289,900398571,The Nice Guy's Guide to Cooking for a Lady,Publishing,Publishing,USD,2016-02-04,425.0,2016-01-05 17:27:24,560.0,successful,18,US,560.0,560.0,425.0
243609,309092488,Bronze Sculptures Artist,Sculpture,Art,CAD,2014-09-28,10000.0,2014-08-29 02:24:24,0.0,failed,0,CA,0.0,0.0,8942.14
27374,1139076596,Ôpp ! Titeuf - Murs à dessins,Comics,Comics,CHF,2016-03-11,15000.0,2016-02-09 22:40:26,18594.0,successful,106,CH,18725.34,18835.09,15194.49
204192,2040004143,Celestial Bodies,Sculpture,Art,USD,2012-08-11,2000.0,2012-07-21 22:58:21,2042.0,successful,52,US,2042.0,2042.0,2000.0
42479,121626413,Breaking Dead - Short Movie,Drama,Film & Video,GBP,2015-04-02,900.0,2015-03-04 01:51:09,0.0,failed,0,GB,0.0,0.0,1332.29
8008,1040386403,"Beach Stroller™ Training sled for mom, dad & kids health",Product Design,Design,USD,2016-05-19,15000.0,2016-04-13 16:57:22,15.0,failed,4,US,15.0,15.0,15000.0
142197,1722558051,#PassionBeOurGuide - What's your Passion Project?,Technology,Technology,USD,2015-10-20,5000.0,2015-10-06 16:05:07,20.0,failed,1,US,20.0,20.0,5000.0
209645,2068495533,The Roses New Record on Vinyl,Rock,Music,USD,2011-02-15,8000.0,2011-01-01 23:21:22,418.0,failed,14,US,418.0,418.0,8000.0
172333,187643357,Slow Down the Pace for the Human Race,Film & Video,Film & Video,USD,2014-01-27,36000.0,2013-12-08 04:32:59,7079.0,failed,91,US,7079.0,7079.0,36000.0
68092,134661620,Paper Facial Deconstructive Surgery,Mixed Media,Art,USD,2013-08-25,2600.0,2013-08-03 06:11:34,591.0,failed,7,US,591.0,591.0,2600.0
158518,1806383083,Anime In Bloom,Shorts,Film & Video,USD,2013-08-23,1000.0,2013-07-24 19:36:15,1068.0,successful,24,US,1068.0,1068.0,1000.0
186750,1950745500,Buffalo Chicken Wigs,Shorts,Film & Video,USD,2013-12-15,5000.0,2013-11-14 16:07:07,5026.0,successful,41,US,5026.0,5026.0,5000.0
91603,1465430145,Traces of a Soul - a short film,Film & Video,Film & Video,GBP,2016-07-15,5000.0,2016-06-15 18:08:47,998.0,failed,23,GB,957.68,1333.62,6681.45
121272,1615962584,Help Fund a Bx Cake Supply,Spaces,Food,USD,2015-06-12,30000.0,2015-04-28 23:27:15,503.0,failed,6,US,503.0,503.0,30000.0
353030,868472417,Brief Innocence: A Short Film,Shorts,Film & Video,USD,2016-07-10,700.0,2016-06-03 04:16:43,225.0,failed,7,US,155.0,225.0,700.0
5439,1027763594,Daja Vu in The New York International Fringe Festival,Theater,Theater,USD,2011-08-19,4000.0,2011-07-23 01:51:00,4021.03,successful,67,US,4021.03,4021.03,4000.0
355364,880214538,Driving 101: Philippines,Animation,Film & Video,USD,2011-06-03,4000.0,2011-05-04 16:15:38,0.0,failed,0,US,0.0,0.0,4000.0
225915,218402184,Handspiel! – Armbands upcycled from worldcup match balls,Product Design,Design,EUR,2016-07-10,999.0,2016-06-07 12:16:46,7313.0,successful,156,DE,7304.73,8137.94,1111.69
36626,1185847051,A Top Contra Dance Caller for our Band,Music,Music,USD,2013-03-04,1750.0,2013-02-02 17:20:52,1828.0,successful,45,US,1828.0,1828.0,1750.0
208664,2063371142,Aakaa's House Alaska Native and Southern Fusion Food Cafe,Food,Food,USD,2011-07-01,30000.0,2011-06-01 22:12:01,75.0,failed,2,US,75.0,75.0,30000.0
152687,1775842620,Unique Boutique (Canceled),DIY,Crafts,USD,2016-06-12,10000.0,2016-05-13 19:37:07,25.0,canceled,1,US,25.0,25.0,10000.0
368383,946772243,Elevate: The First Issue of LaundryMagazine. ,Journalism,Journalism,USD,2010-08-20,8000.0,2010-07-08 19:28:20,1270.0,failed,24,US,1270.0,1270.0,8000.0
324167,721086582,The Quality of Mercy / The Hour of Lead,Classical Music,Music,USD,2014-03-10,6500.0,2014-02-10 21:01:04,7090.0,successful,87,US,7090.0,7090.0,6500.0
166870,1848808519,Norris Dam Good BBQ Sauce,Food,Food,USD,2013-09-27,10000.0,2013-08-28 16:42:53,11450.0,successful,66,US,11450.0,11450.0,10000.0
225902,218308435,The Flip Frame for Vinyl Singles (Canceled),Product Design,Design,GBP,2014-10-09,25000.0,2014-09-09 14:17:26,8241.0,canceled,38,GB,13371.58,13213.72,40085.3
145103,1737164120,Problem Picnic: Attack of the Ants • A family dexterity game,Tabletop Games,Games,CAD,2016-10-27,20000.0,2016-09-27 15:02:08,25147.0,successful,640,CA,4867.41,18781.84,14937.64
88576,145029818,Overshadowed: A Star Wars Fan Film,Science Fiction,Film & Video,USD,2016-06-10,200.0,2016-05-11 20:48:01,10.0,failed,1,US,10.0,10.0,200.0
295330,573191852,A Genius No-Handed Umbrella For Texting,Fashion,Fashion,GBP,2015-10-09,24000.0,2015-09-09 00:17:51,717.0,failed,21,GB,1089.09,1099.85,36814.9
68361,1347965775,Blue Water Solstice - August Heat,Blues,Music,USD,2015-07-19,3400.0,2015-06-15 22:16:15,260.0,failed,5,US,260.0,260.0,3400.0
51244,1260984852,Send Classical Pianist to Spain for Internat'l Festival,Classical Music,Music,USD,2012-06-09,1495.0,2012-05-10 03:48:16,2350.0,successful,23,US,2350.0,2350.0,1495.0
69766,1355077312,Record and Promote In the Audience's New EP,Music,Music,USD,2011-04-10,500.0,2011-02-28 05:02:16,540.0,successful,16,US,540.0,540.0,500.0
77592,1394729277,SOLAR POWERED HEARTBEAT DOME,Public Art,Art,USD,2011-07-26,800.0,2011-06-26 04:18:52,1517.0,successful,59,US,1517.0,1517.0,800.0
227281,225609114,Sprucing up Johnny's - The Birth Place of the American Biker,Food,Food,USD,2014-01-28,36250.0,2013-12-11 20:02:21,6102.0,failed,40,US,6102.0,6102.0,36250.0
313331,665799766,"Robin Jackson's Second Full length album ""Dark Stars""",Music,Music,USD,2017-04-12,10000.0,2017-03-13 03:50:25,11270.96,successful,191,US,0.0,11270.96,10000.0
105996,1538722916,Lazy Wolf Comics,Comic Books,Comics,USD,2015-04-10,800.0,2015-03-03 05:06:16,947.0,successful,36,US,947.0,947.0,800.0
309357,6457893,Funding for Chicago's 2014 ART FAIRS,Art,Art,USD,2014-03-21,2000.0,2014-02-19 18:45:32,350.0,failed,7,US,350.0,350.0,2000.0
82396,1418943785,"""Nail Biter"" Building Demolition Patent & Tool Fabrication",Product Design,Design,USD,2015-10-21,25000.0,2015-09-21 17:44:01,1.0,failed,1,US,1.0,1.0,25000.0
126053,1639847137,Braille RPG Dice from 64 Oz. Games,Tabletop Games,Games,USD,2015-11-25,3500.0,2015-11-10 12:27:10,8249.0,successful,314,US,8249.0,8249.0,3500.0
268417,43581780,Documentary about a book that grows into a tree,Documentary,Film & Video,USD,2010-06-21,1500.0,2010-04-27 09:54:21,296.0,failed,6,US,296.0,296.0,1500.0
182949,1931377509,Uncle Toby's - The Horror of Modern Relationships,Film & Video,Film & Video,USD,2016-11-26,12000.0,2016-10-27 00:50:15,1410.0,failed,16,US,450.0,1410.0,12000.0
170328,1866592848,Twitch.TV Computer,Webseries,Film & Video,USD,2015-02-09,1500.0,2015-01-10 02:24:23,2.0,failed,1,US,2.0,2.0,1500.0
352983,868272882,Urban Photography Center In Baltimore MD,Experimental,Film & Video,USD,2015-08-07,7000.0,2015-07-23 23:48:28,50.0,failed,1,US,50.0,50.0,7000.0
188730,1960365797,Smugglers Smoke House V2.0,Restaurants,Food,CAD,2017-03-03,10000.0,2017-02-01 01:48:54,11930.0,successful,123,CA,95.46,8900.33,7460.46
362553,917301392,Fresh indie tunes record,Indie Rock,Music,USD,2014-11-10,3300.0,2014-10-13 15:24:17,645.0,failed,10,US,645.0,645.0,3300.0
137014,1695801038,D&D/RPG Character Doodles,Illustration,Art,USD,2015-04-12,500.0,2015-03-13 01:03:21,1.0,failed,1,US,1.0,1.0,500.0
370197,956214656,Help Fight Addiction Version 2,Electronic Music,Music,USD,2016-10-30,4000.0,2016-10-18 20:15:57,5000.0,successful,40,US,4514.0,5000.0,4000.0
260163,393171962,The Best Medicine,Documentary,Film & Video,USD,2015-02-20,1600.0,2015-01-21 17:18:17,1771.0,successful,53,US,1771.0,1771.0,1600.0
63766,1324269039,Jay Jay's World - Adding Smiles & Giving Hope,People,Photography,EUR,2014-10-28,3000.0,2014-08-29 09:06:31,75.0,failed,6,NL,99.09,93.93,3757.19
143159,1727325258,And the Moon,Romance,Film & Video,USD,2017-04-05,10000.0,2017-03-06 17:03:01,4447.0,failed,78,US,0.0,4447.0,10000.0
142254,1722820613,Bag-Nab-IT! Environmentally responsible trash cans,Product Design,Design,USD,2011-09-05,30000.0,2011-08-06 18:08:44,40.0,canceled,2,US,40.0,40.0,30000.0
100153,1508592796,Manimal Friends,Children's Books,Publishing,USD,2013-12-17,2500.0,2013-11-17 14:40:57,2993.0,successful,70,US,2993.0,2993.0,2500.0
4294,1022053101,WORLD'S 1st SELFIE CASE.,Gadgets,Technology,USD,2015-05-15,500.0,2015-04-15 18:18:15,21.0,failed,2,US,21.0,21.0,500.0
145550,173933060,Atlas Kings Tabletop RPG,Tabletop Games,Games,USD,2014-11-01,1000.0,2014-10-02 19:05:19,1699.0,successful,69,US,1699.0,1699.0,1000.0
166369,184629361,BAT-OR KALO,Rock,Music,USD,2012-08-26,5000.0,2012-07-09 16:15:27,5660.0,successful,68,US,5660.0,5660.0,5000.0
303905,617401113,Giveler: first premium snack container for on-the-go adults,Product Design,Design,USD,2016-12-02,40000.0,2016-11-02 11:00:06,6651.0,canceled,124,US,5420.0,6651.0,40000.0
318307,691303417,The Box: Emma's Journey Continues,Film & Video,Film & Video,USD,2014-01-09,2000.0,2013-12-10 19:04:05,2000.0,successful,8,US,2000.0,2000.0,2000.0
349151,848885396,Dog Of Panic is making a new album!,Rock,Music,USD,2012-04-21,1000.0,2012-03-22 00:31:44,110.0,failed,2,US,110.0,110.0,1000.0
77788,1395679915,A Cat Lover's Guide to Cat-Schlepping,Nonfiction,Publishing,USD,2016-12-15,6800.0,2016-11-15 14:20:11,631.0,canceled,11,US,0.0,631.0,6800.0
355581,881320668,Bright and Dark Nebulae,Academic,Publishing,USD,2017-05-21,13750.0,2017-04-21 05:30:27,445.0,failed,6,US,70.0,445.0,13750.0
246868,3255370,I'm With Earth: A Campaign for the Planet by @ilovegurus,Apparel,Fashion,USD,2017-05-21,3000.0,2017-04-21 23:05:55,4609.0,successful,149,US,1056.0,4609.0,3000.0
244290,312387043,Mural Extension at Compton Avenue Elementary School,Public Art,Art,USD,2014-05-17,975.0,2014-04-25 01:42:22,1027.0,successful,17,US,1027.0,1027.0,975.0
158975,1808552622,Third Eye Productions making another '48 Hour Film Project',Shorts,Film & Video,USD,2013-07-29,500.0,2013-07-09 00:13:09,0.0,failed,0,US,0.0,0.0,500.0
61156,1311120595,Build Your Game! (Canceled),Video Games,Games,GBP,2014-01-10,1500.0,2013-12-20 21:58:32,45.0,canceled,3,GB,73.67,73.84,2461.4
168398,1856732623,Child and Pet Audible Reminder via Car Alarm,Gadgets,Technology,USD,2014-08-15,20000.0,2014-07-16 20:29:25,100.0,failed,1,US,100.0,100.0,20000.0
306526,631076145,"""The Punks Were Right"" The Movie",Documentary,Film & Video,USD,2012-07-01,5000.0,2012-05-02 17:32:34,20.0,failed,1,US,20.0,20.0,5000.0
139027,1706204152,We Put The Situation In The Show,Mixed Media,Art,USD,2012-01-10,8000.0,2011-11-11 06:50:28,8966.02,successful,100,US,8966.02,8966.02,8000.0
94394,1479901419,Feed The Cools Tour,Country & Folk,Music,CHF,2015-10-30,75.0,2015-10-08 20:57:12,358.0,successful,10,CH,369.7,361.84,75.81
93968,1477610274,eat & sip urban winery (Canceled),Drinks,Food,USD,2015-12-08,20000.0,2015-10-09 01:37:02,255.0,canceled,4,US,255.0,255.0,20000.0
260940,397325905,John,Film & Video,Film & Video,USD,2014-03-10,10000.0,2014-01-24 15:54:19,0.0,failed,0,US,0.0,0.0,10000.0
238967,285103234,Sprint Boat Racing Documentary Mini-Series,Documentary,Film & Video,USD,2012-10-26,10000.0,2012-09-26 05:15:20,250.0,failed,3,US,250.0,250.0,10000.0
350317,854690377,Recreating Slave 2/Bucephalas from 'Fan Boys',Film & Video,Film & Video,USD,2012-09-29,10000.0,2012-08-15 01:36:37,1106.0,failed,15,US,1106.0,1106.0,10000.0
230780,243184362,"WTF, NY?",Playing Cards,Games,USD,2016-06-16,7000.0,2016-05-03 03:49:34,7090.0,successful,293,US,7090.0,7090.0,7000.0
257977,381620689,Born to Run,Art Books,Publishing,USD,2012-04-21,1500.0,2012-03-22 19:16:52,306.0,failed,9,US,306.0,306.0,1500.0
315315,67606817,The Wormworld Saga App,Comics,Comics,USD,2011-04-02,12000.0,2011-03-01 21:07:17,23729.5,successful,439,US,23729.5,23729.5,12000.0
10311,1051898481,PasteSaver: a simple design for a daily problem solution,Design,Design,EUR,2015-11-25,2000.0,2015-10-26 22:44:36,1389.0,failed,90,IT,1530.39,1469.56,2116.0
44107,1224225816,durteeshirts: Get your durt on.,Fashion,Fashion,USD,2014-05-01,2000.0,2014-04-01 21:38:03,2025.0,successful,32,US,2025.0,2025.0,2000.0
182541,1929259164,HAZEL LABEL: Ethical Fashion - Made in Australia,Ready-to-wear,Fashion,AUD,2016-12-20,10000.0,2016-11-18 01:31:23,195.0,failed,1,AU,0.0,139.85,7171.54
347588,840717936,"""And The Band Was Playing A Gay Tune"" by Sam Shahid",Photobooks,Photography,USD,2017-03-02,35000.0,2017-01-11 21:41:34,35263.0,successful,137,US,80.0,35263.0,35000.0
125651,1637867803,Inspire to Survive,Accessories,Fashion,USD,2015-09-24,16000.0,2015-08-25 18:32:07,0.0,failed,0,US,0.0,0.0,16000.0
357165,889419612,We Art Here!® – Kids Paint Outdoors,Painting,Art,USD,2012-11-01,1000.0,2012-10-02 02:09:56,95.0,failed,4,US,95.0,95.0,1000.0
212754,208438362,Por Dinero,Film & Video,Film & Video,USD,2011-04-24,3500.0,2011-03-09 23:24:03,4000.0,successful,70,US,4000.0,4000.0,3500.0
304707,621480877,Alley Catz Gaming Community,Video Games,Games,USD,2014-08-06,12500.0,2014-07-16 00:36:26,35.0,failed,7,US,35.0,35.0,12500.0
365309,93125933,City of Science iPad App,Children's Books,Publishing,USD,2017-04-03,500.0,2017-03-27 15:34:14,156.0,failed,6,US,145.0,156.0,500.0
31483,1160110296,Inside The World Of Minimalism,Illustration,Art,DKK,2017-06-02,400.0,2017-05-25 23:51:24,2580.0,successful,9,DK,348.52,389.02,60.31
241361,297606272,Guardian Angel Support Group iPhone Messenger App,Apps,Technology,USD,2017-05-17,15000.0,2017-04-17 23:34:18,0.0,failed,0,US,0.0,0.0,15000.0
213274,2086992893,Cupcake Attire - Decorative Cupcake Holders,Product Design,Design,USD,2014-04-28,15000.0,2014-03-14 18:24:46,248.0,failed,9,US,248.0,248.0,15000.0
10255,1051569159,"Don't Knock It, Kickstart It! ~ Boys Vs. Girls Concept Album",Theater,Theater,USD,2012-07-31,20000.0,2012-07-01 07:09:37,7792.0,failed,23,US,7792.0,7792.0,20000.0
330675,754647595,Gomorahmy,Film & Video,Film & Video,USD,2012-05-17,1200.0,2012-04-17 00:15:29,1208.0,successful,20,US,1208.0,1208.0,1200.0
292192,556843506,Rino Comix,Animation,Film & Video,USD,2012-05-07,15000.0,2012-04-06 01:13:27,53.06,failed,5,US,53.06,53.06,15000.0
184792,1940944967,From Kansas City to Kinshasa - Musical Collaboration CD,Music,Music,USD,2011-07-13,10000.0,2011-06-13 16:13:23,100.0,failed,1,US,100.0,100.0,10000.0
227608,227304945,Will and the Worry Dolls,Animation,Film & Video,USD,2011-03-09,500.0,2011-02-07 18:23:12,600.11,successful,13,US,600.11,600.11,500.0
120385,1611431379,GULLY CLOTHING CO. (Canceled),Apparel,Fashion,USD,2014-11-16,10000.0,2014-10-12 22:23:42,0.0,canceled,0,US,0.0,0.0,10000.0
44841,1227707375,The President - Geo Political Simulator,Games,Games,AUD,2016-12-17,7500.0,2016-11-17 00:33:24,0.0,failed,0,AU,0.0,0.0,5378.66
272879,458351264,The Beaver,Television,Film & Video,CAD,2015-02-11,3200.0,2015-01-12 04:02:43,61.0,failed,3,CA,51.43,48.77,2558.36
117304,1595858262,"The McKinLeash - the first customizable, utility dog leash",Product Design,Design,USD,2017-04-13,1500.0,2017-03-30 19:39:25,1696.0,successful,59,US,1278.0,1696.0,1500.0
2868,1014882047,BLACKOUT,Theater,Theater,USD,2013-09-10,2000.0,2013-08-11 02:58:45,4135.0,successful,59,US,4135.0,4135.0,2000.0
193492,1984630063,The Guac-e Talk-e,Gadgets,Technology,USD,2017-07-09,25000.0,2017-05-28 15:13:07,616.0,failed,9,US,61.0,616.0,25000.0
157127,1799307047,PROTOTYPE: Skyline Modular PC (Project Seattle),Gadgets,Technology,GBP,2015-04-12,3500.0,2015-03-13 20:26:48,3.0,failed,2,GB,4.48,4.51,5257.54
300654,600894753,The Adventure on a DARE Series,Nonfiction,Publishing,USD,2014-06-21,30000.0,2014-05-19 19:31:44,155.0,failed,3,US,155.0,155.0,30000.0
207933,2059696058,Zombie Squad Seeks...Brains!,Theater,Theater,USD,2010-04-07,3150.0,2010-03-07 08:43:54,3205.0,successful,18,US,3205.0,3205.0,3150.0
337562,789388851,The Colorado [EP],Country & Folk,Music,USD,2012-12-02,500.0,2012-11-09 21:01:46,50.0,failed,1,US,50.0,50.0,500.0
125375,1636465718,M&K 94 Clothing,Apparel,Fashion,USD,2017-01-26,2500.0,2016-12-27 18:32:01,50.0,canceled,3,US,50.0,50.0,2500.0
258096,382152594,"Ripple, family card game!",Tabletop Games,Games,USD,2014-11-28,8000.0,2014-11-04 04:50:19,350.0,failed,13,US,350.0,350.0,8000.0
11684,1058597755,Evil genius industries egi/evilgeniusind egi,Apparel,Fashion,USD,2016-02-07,10987.0,2016-01-08 01:21:56,15.0,failed,1,US,15.0,15.0,10987.0
